episode 46334: 32032.59119647429 total reward, 6 steps, 447607 epochs 
episode 46335: -9710.950663875967 total reward, 40 steps, 447647 epochs 
episode 46336: -8437.45088714101 total reward, 25 steps, 447672 epochs 
episode 46337: 33516.352244138085 total reward, 9 steps, 447681 epochs 
episode 46338: -8837.312393129141 total reward, 56 steps, 447737 epochs 
episode 46339: 40465.89508488112 total reward, 20 steps, 447757 epochs 
episode 46340: -9288.06061241124 total reward, 30 steps, 447787 epochs 
episode 46341: -11052.723573824605 total reward, 60 steps, 447847 epochs 
episode 46342: 37592.765323914995 total reward, 23 steps, 447870 epochs 
episode 46343: 40066.797897976285 total reward, 32 steps, 447902 epochs 
episode 46344: 35178.0453771466 total reward, 42 steps, 447944 epochs 
episode 46345: -8833.138275177116 total reward, 46 steps, 447990 epochs 
episode 46346: -8697.862314957403 total reward, 85 steps, 448075 epochs 
episode 46347: -8484.558568927565 total reward, 46 steps, 448121 epochs 
episode 46348: 46752.01218675169 total reward, 29 steps, 448150 epochs 
episode 46349: 37386.81972624883 total reward, 37 steps, 448187 epochs 
episode 46350: -5383.857939916597 total reward, 78 steps, 448265 epochs 
episode 46351: 3638.8669343881666 total reward, 95 steps, 448360 epochs 
episode 46352: 39514.902018555564 total reward, 60 steps, 448420 epochs 
episode 46353: -9295.874851495319 total reward, 46 steps, 448466 epochs 
episode 46354: -10090.75117280971 total reward, 37 steps, 448503 epochs 
episode 46355: -9297.608641030252 total reward, 32 steps, 448535 epochs 
episode 46356: -11627.177449402883 total reward, 35 steps, 448570 epochs 
episode 46357: -22966.253630889714 total reward, 69 steps, 448639 epochs 
episode 46358: -21006.682746258703 total reward, 69 steps, 448708 epochs 
episode 46359: 47579.91369710013 total reward, 36 steps, 448744 epochs 
episode 46360: 37069.76368521515 total reward, 19 steps, 448763 epochs 
episode 46361: -18245.054811651957 total reward, 83 steps, 448846 epochs 
episode 46362: -9906.4756400102 total reward, 40 steps, 448886 epochs 
episode 46363: -4954.911857125509 total reward, 97 steps, 448983 epochs 
episode 46364: -9107.010311487144 total reward, 23 steps, 449006 epochs 
episode 46365: 36103.701571766695 total reward, 41 steps, 449047 epochs 
episode 46366: 22294.300875939658 total reward, 68 steps, 449115 epochs 
episode 46367: 35773.82740435262 total reward, 19 steps, 449134 epochs 
episode 46368: -15087.485181744863 total reward, 75 steps, 449209 epochs 
episode 46369: -20246.39078418405 total reward, 82 steps, 449291 epochs 
episode 46370: 32607.56031941301 total reward, 3 steps, 449294 epochs 
episode 46371: -26125.127785435656 total reward, 69 steps, 449363 epochs 
episode 46372: 36856.86324227443 total reward, 27 steps, 449390 epochs 
episode 46373: -30075.62661705792 total reward, 70 steps, 449460 epochs 
episode 46374: 35275.10796665136 total reward, 14 steps, 449474 epochs 
episode 46375: 36867.02266714591 total reward, 22 steps, 449496 epochs 
episode 46376: 40927.70857872295 total reward, 57 steps, 449553 epochs 
episode 46377: 35078.21805747282 total reward, 23 steps, 449576 epochs 
episode 46378: 37111.071781934086 total reward, 25 steps, 449601 epochs 
episode 46379: -12170.636641339075 total reward, 38 steps, 449639 epochs 
episode 46380: -10867.696128178603 total reward, 29 steps, 449668 epochs 
episode 46381: -20574.82697212026 total reward, 79 steps, 449747 epochs 
episode 46382: -13905.381252980489 total reward, 73 steps, 449820 epochs 
episode 46383: 34480.5768103962 total reward, 16 steps, 449836 epochs 
episode 46384: 33372.69773755471 total reward, 20 steps, 449856 epochs 
episode 46385: 38515.133414076045 total reward, 63 steps, 449919 epochs 
episode 46386: 36350.38728453424 total reward, 24 steps, 449943 epochs 
episode 46387: 30867.917569613976 total reward, 1 steps, 449944 epochs 
episode 46388: 33326.35310245498 total reward, 9 steps, 449953 epochs 
episode 46389: -9432.592759625411 total reward, 23 steps, 449976 epochs 
episode 46390: -10373.35778164538 total reward, 41 steps, 450017 epochs 
episode 46391: 41825.31225683188 total reward, 64 steps, 450081 epochs 
episode 46392: 7637.557357956632 total reward, 46 steps, 450127 epochs 
episode 46393: -31745.16201499869 total reward, 72 steps, 450199 epochs 
episode 46394: 37327.212121376804 total reward, 33 steps, 450232 epochs 
episode 46395: 35548.16364601505 total reward, 19 steps, 450251 epochs 
episode 46396: -11666.751447681832 total reward, 35 steps, 450286 epochs 
episode 46397: 32265.920412843057 total reward, 7 steps, 450293 epochs 
episode 46398: -11196.69927020247 total reward, 43 steps, 450336 epochs 
episode 46399: 35936.14516047481 total reward, 48 steps, 450384 epochs 
episode 46400: 38829.02565072937 total reward, 57 steps, 450441 epochs 
episode 46401: -10633.77793239285 total reward, 46 steps, 450487 epochs 
episode 46402: 36005.08060037427 total reward, 36 steps, 450523 epochs 
episode 46403: 37720.22137100504 total reward, 43 steps, 450566 epochs 
episode 46404: 39167.875534577164 total reward, 44 steps, 450610 epochs 
episode 46405: -10106.595079883591 total reward, 42 steps, 450652 epochs 
episode 46406: -9262.222286779059 total reward, 57 steps, 450709 epochs 
episode 46407: -6213.405044159508 total reward, 46 steps, 450755 epochs 
episode 46408: 40568.0632318426 total reward, 72 steps, 450827 epochs 
episode 46409: -11600.184171381483 total reward, 32 steps, 450859 epochs 
episode 46410: -10102.780260339647 total reward, 20 steps, 450879 epochs 
episode 46411: -19363.131409550457 total reward, 78 steps, 450957 epochs 
episode 46412: -10786.97213821817 total reward, 42 steps, 450999 epochs 
episode 46413: -11515.773986497308 total reward, 84 steps, 451083 epochs 
episode 46414: -19178.198804508254 total reward, 68 steps, 451151 epochs 
episode 46415: -9695.83265609522 total reward, 42 steps, 451193 epochs 
episode 46416: 46151.16994351389 total reward, 42 steps, 451235 epochs 
episode 46417: 39389.202046851766 total reward, 39 steps, 451274 epochs 
episode 46418: -12189.80325378352 total reward, 38 steps, 451312 epochs 
episode 46419: -8977.588719291709 total reward, 31 steps, 451343 epochs 
episode 46420: 48817.81073383175 total reward, 41 steps, 451384 epochs 
episode 46421: -23950.39515585317 total reward, 68 steps, 451452 epochs 
episode 46422: -8894.262528591998 total reward, 21 steps, 451473 epochs 
episode 46423: 10442.665237168814 total reward, 81 steps, 451554 epochs 
episode 46424: 37820.27756001142 total reward, 61 steps, 451615 epochs 
episode 46425: -23844.558672298004 total reward, 69 steps, 451684 epochs 
episode 46426: 42223.675314627246 total reward, 18 steps, 451702 epochs 
episode 46427: 53534.06612972906 total reward, 70 steps, 451772 epochs 
episode 46428: -30952.98773340939 total reward, 71 steps, 451843 epochs 
episode 46429: -9729.731652243592 total reward, 22 steps, 451865 epochs 
episode 46430: -19003.297501638008 total reward, 73 steps, 451938 epochs 
episode 46431: -9212.727449754271 total reward, 36 steps, 451974 epochs 
episode 46432: 38206.687791924414 total reward, 28 steps, 452002 epochs 
episode 46433: -32261.751901445106 total reward, 76 steps, 452078 epochs 
episode 46434: -8362.848592989314 total reward, 17 steps, 452095 epochs 
episode 46435: 31307.49493940511 total reward, 2 steps, 452097 epochs 
episode 46436: 39317.95912796947 total reward, 53 steps, 452150 epochs 
episode 46437: -10186.411166430684 total reward, 35 steps, 452185 epochs 
episode 46438: -10503.358022068056 total reward, 30 steps, 452215 epochs 
episode 46439: -13945.081166548774 total reward, 81 steps, 452296 epochs 
episode 46440: 37977.226828780185 total reward, 33 steps, 452329 epochs 
episode 46441: 41080.59755209793 total reward, 56 steps, 452385 epochs 
episode 46442: -10901.765460274415 total reward, 42 steps, 452427 epochs 
episode 46443: -23102.131960209295 total reward, 97 steps, 452524 epochs 
episode 46444: 43144.084350325924 total reward, 68 steps, 452592 epochs 
episode 46445: 36899.655989754836 total reward, 53 steps, 452645 epochs 
episode 46446: 36335.49117901953 total reward, 36 steps, 452681 epochs 
episode 46447: -8406.246873734295 total reward, 20 steps, 452701 epochs 
episode 46448: 37802.34083586128 total reward, 13 steps, 452714 epochs 
episode 46449: 36822.39640715367 total reward, 28 steps, 452742 epochs 
episode 46450: -8221.293093431814 total reward, 15 steps, 452757 epochs 
episode 46451: 37798.838289330815 total reward, 50 steps, 452807 epochs 
episode 46452: -9932.552610184935 total reward, 31 steps, 452838 epochs 
episode 46453: -1448.319682658942 total reward, 60 steps, 452898 epochs 
episode 46454: -35208.507373650384 total reward, 74 steps, 452972 epochs 
episode 46455: -10517.071615017638 total reward, 32 steps, 453004 epochs 
episode 46456: -15867.071719789365 total reward, 75 steps, 453079 epochs 
episode 46457: -19429.98478801649 total reward, 67 steps, 453146 epochs 
episode 46458: -9190.457921002555 total reward, 39 steps, 453185 epochs 
episode 46459: 38387.59853833 total reward, 42 steps, 453227 epochs 
episode 46460: -5937.907852661352 total reward, 76 steps, 453303 epochs 
episode 46461: -6179.715213369349 total reward, 92 steps, 453395 epochs 
episode 46462: -27935.40872569765 total reward, 71 steps, 453466 epochs 
episode 46463: 33708.02506705682 total reward, 29 steps, 453495 epochs 
episode 46464: 42991.273452279274 total reward, 67 steps, 453562 epochs 
episode 46465: 40026.47607437783 total reward, 56 steps, 453618 epochs 
episode 46466: -6740.070010328738 total reward, 10 steps, 453628 epochs 
episode 46467: -24546.782418752387 total reward, 69 steps, 453697 epochs 
episode 46468: 35775.781881363 total reward, 56 steps, 453753 epochs 
episode 46469: 35062.16398819662 total reward, 27 steps, 453780 epochs 
episode 46470: 53918.549019738966 total reward, 68 steps, 453848 epochs 
episode 46471: 46667.908415286 total reward, 48 steps, 453896 epochs 
episode 46472: 35701.99494219102 total reward, 28 steps, 453924 epochs 
episode 46473: -9830.392872969613 total reward, 27 steps, 453951 epochs 
episode 46474: 36490.39693560291 total reward, 44 steps, 453995 epochs 
episode 46475: 271.5987649297308 total reward, 53 steps, 454048 epochs 
episode 46476: 46058.05833033826 total reward, 25 steps, 454073 epochs 
episode 46477: 32493.558327516763 total reward, 10 steps, 454083 epochs 
episode 46478: -18929.451158466818 total reward, 85 steps, 454168 epochs 
episode 46479: -11751.433677891548 total reward, 35 steps, 454203 epochs 
episode 46480: -26358.985901815417 total reward, 67 steps, 454270 epochs 
episode 46481: -21542.718148320382 total reward, 93 steps, 454363 epochs 
episode 46482: 34916.40676754931 total reward, 19 steps, 454382 epochs 
episode 46483: -23317.094951352425 total reward, 79 steps, 454461 epochs 
episode 46484: -7156.138317818307 total reward, 11 steps, 454472 epochs 
episode 46485: 37837.696695472056 total reward, 35 steps, 454507 epochs 
episode 46486: -9962.612946872017 total reward, 25 steps, 454532 epochs 
episode 46487: -25681.417600415174 total reward, 77 steps, 454609 epochs 
episode 46488: -10842.135219058191 total reward, 35 steps, 454644 epochs 
episode 46489: -20444.162882165252 total reward, 73 steps, 454717 epochs 
episode 46490: -7114.177695872885 total reward, 52 steps, 454769 epochs 
episode 46491: 34650.042663403285 total reward, 19 steps, 454788 epochs 
episode 46492: 35846.56580334811 total reward, 23 steps, 454811 epochs 
episode 46493: 37801.67153514624 total reward, 47 steps, 454858 epochs 
episode 46494: 38370.524015082956 total reward, 40 steps, 454898 epochs 
episode 46495: 34932.734541420636 total reward, 19 steps, 454917 epochs 
episode 46496: -11784.887817280387 total reward, 34 steps, 454951 epochs 
episode 46497: 2088.209751205115 total reward, 75 steps, 455026 epochs 
episode 46498: 51364.86895265209 total reward, 60 steps, 455086 epochs 
episode 46499: 36604.35585296406 total reward, 41 steps, 455127 epochs 
episode 46500: -7871.5177492562625 total reward, 16 steps, 455143 epochs 
episode 46501: 33806.624698272586 total reward, 18 steps, 455161 epochs 
episode 46502: -7615.952265793222 total reward, 83 steps, 455244 epochs 
episode 46503: 32152.014469960082 total reward, 4 steps, 455248 epochs 
episode 46504: -27825.468261616716 total reward, 68 steps, 455316 epochs 
episode 46505: 37736.15165322915 total reward, 35 steps, 455351 epochs 
episode 46506: 37059.556861182755 total reward, 49 steps, 455400 epochs 
episode 46507: 38781.97825807414 total reward, 43 steps, 455443 epochs 
episode 46508: 33729.08586226452 total reward, 8 steps, 455451 epochs 
episode 46509: 36120.55952124634 total reward, 23 steps, 455474 epochs 
episode 46510: 32711.223230224445 total reward, 7 steps, 455481 epochs 
episode 46511: -12376.148226810117 total reward, 35 steps, 455516 epochs 
episode 46512: -8666.819928231524 total reward, 21 steps, 455537 epochs 
episode 46513: 40933.243748425215 total reward, 73 steps, 455610 epochs 
episode 46514: 36149.125952410905 total reward, 53 steps, 455663 epochs 
episode 46515: -32169.48075290676 total reward, 72 steps, 455735 epochs 
episode 46516: 37423.9731681361 total reward, 45 steps, 455780 epochs 
episode 46517: 37047.92892433465 total reward, 61 steps, 455841 epochs 
episode 46518: -30218.260292687428 total reward, 73 steps, 455914 epochs 
episode 46519: -8577.927101778336 total reward, 21 steps, 455935 epochs 
episode 46520: 47717.38360135675 total reward, 64 steps, 455999 epochs 
episode 46521: 39163.90934227812 total reward, 17 steps, 456016 epochs 
episode 46522: 35899.18742714535 total reward, 43 steps, 456059 epochs 
episode 46523: -27808.963908200985 total reward, 80 steps, 456139 epochs 
episode 46524: 39280.76838493874 total reward, 55 steps, 456194 epochs 
episode 46525: -29402.763316564076 total reward, 75 steps, 456269 epochs 
episode 46526: 36777.38043920767 total reward, 17 steps, 456286 epochs 
episode 46527: -31246.414674737985 total reward, 67 steps, 456353 epochs 
episode 46528: -30689.006464957238 total reward, 77 steps, 456430 epochs 
episode 46529: 31027.28641319395 total reward, 1 steps, 456431 epochs 
episode 46530: 47427.481583810295 total reward, 64 steps, 456495 epochs 
episode 46531: -9620.657937053524 total reward, 53 steps, 456548 epochs 
episode 46532: 37973.739309074466 total reward, 65 steps, 456613 epochs 
episode 46533: 34715.5895098846 total reward, 35 steps, 456648 epochs 
episode 46534: 30902.016495058437 total reward, 1 steps, 456649 epochs 
episode 46535: -10343.963687960879 total reward, 49 steps, 456698 epochs 
episode 46536: 40071.765633084724 total reward, 54 steps, 456752 epochs 
episode 46537: 40385.611054653375 total reward, 60 steps, 456812 epochs 
episode 46538: -16.074009980519804 total reward, 52 steps, 456864 epochs 
episode 46539: -10635.188831280368 total reward, 35 steps, 456899 epochs 
episode 46540: 37094.36501123363 total reward, 32 steps, 456931 epochs 
episode 46541: 32564.650782889483 total reward, 4 steps, 456935 epochs 
episode 46542: -10070.948111583919 total reward, 38 steps, 456973 epochs 
episode 46543: -634.7431882712444 total reward, 80 steps, 457053 epochs 
episode 46544: -18065.097257745118 total reward, 77 steps, 457130 epochs 
episode 46545: 34208.157039577316 total reward, 30 steps, 457160 epochs 
episode 46546: -9460.375840358258 total reward, 34 steps, 457194 epochs 
episode 46547: 35335.77491314273 total reward, 18 steps, 457212 epochs 
episode 46548: 35446.19529210404 total reward, 28 steps, 457240 epochs 
episode 46549: 32722.5227502534 total reward, 6 steps, 457246 epochs 
episode 46550: 35046.92259098364 total reward, 13 steps, 457259 epochs 
episode 46551: -26703.114473389374 total reward, 85 steps, 457344 epochs 
episode 46552: -9838.050965316976 total reward, 30 steps, 457374 epochs 
episode 46553: -30523.40171955914 total reward, 79 steps, 457453 epochs 
episode 46554: 33365.46723612864 total reward, 3 steps, 457456 epochs 
episode 46555: -10460.031330779057 total reward, 34 steps, 457490 epochs 
episode 46556: -23847.9560188268 total reward, 86 steps, 457576 epochs 
episode 46557: 3838.7164917668633 total reward, 71 steps, 457647 epochs 
episode 46558: 39344.53018714067 total reward, 43 steps, 457690 epochs 
episode 46559: -8704.046946441422 total reward, 42 steps, 457732 epochs 
episode 46560: 2290.514533850659 total reward, 100 steps, 457832 epochs 
episode 46561: -25146.923406622656 total reward, 71 steps, 457903 epochs 
episode 46562: 36845.40982720004 total reward, 24 steps, 457927 epochs 
episode 46563: -11172.381418955794 total reward, 41 steps, 457968 epochs 
episode 46564: -31390.15993962925 total reward, 72 steps, 458040 epochs 
episode 46565: 34587.50401406945 total reward, 13 steps, 458053 epochs 
episode 46566: -30558.69491170624 total reward, 77 steps, 458130 epochs 
episode 46567: 32977.024914805836 total reward, 40 steps, 458170 epochs 
episode 46568: -8343.815661867666 total reward, 44 steps, 458214 epochs 
episode 46569: 32540.909299122784 total reward, 5 steps, 458219 epochs 
episode 46570: -9549.543470899142 total reward, 51 steps, 458270 epochs 
episode 46571: -29972.48192003025 total reward, 77 steps, 458347 epochs 
episode 46572: -23889.22620470913 total reward, 70 steps, 458417 epochs 
episode 46573: 37339.58831047595 total reward, 14 steps, 458431 epochs 
episode 46574: -4771.311609588658 total reward, 63 steps, 458494 epochs 
episode 46575: -30767.803181839638 total reward, 77 steps, 458571 epochs 
episode 46576: -22813.74853527902 total reward, 82 steps, 458653 epochs 
episode 46577: 35208.28382019743 total reward, 6 steps, 458659 epochs 
episode 46578: 33582.58467915282 total reward, 14 steps, 458673 epochs 
episode 46579: -31399.92333248539 total reward, 75 steps, 458748 epochs 
episode 46580: -9669.748092153366 total reward, 59 steps, 458807 epochs 
episode 46581: -29011.901215047194 total reward, 78 steps, 458885 epochs 
episode 46582: -14868.580664453078 total reward, 79 steps, 458964 epochs 
episode 46583: 39854.71428677712 total reward, 19 steps, 458983 epochs 
episode 46584: 34412.294725614185 total reward, 28 steps, 459011 epochs 
episode 46585: 35646.873261953806 total reward, 27 steps, 459038 epochs 
episode 46586: -12964.176381928723 total reward, 48 steps, 459086 epochs 
episode 46587: 37117.57654758656 total reward, 32 steps, 459118 epochs 
episode 46588: -23331.822470879484 total reward, 78 steps, 459196 epochs 
episode 46589: -12348.165935131248 total reward, 44 steps, 459240 epochs 
episode 46590: 37278.69374497273 total reward, 18 steps, 459258 epochs 
episode 46591: -27258.182255175358 total reward, 81 steps, 459339 epochs 
episode 46592: -3544.2510862860872 total reward, 75 steps, 459414 epochs 
episode 46593: -23575.090486392524 total reward, 76 steps, 459490 epochs 
episode 46594: -18417.40041728039 total reward, 96 steps, 459586 epochs 
episode 46595: -33095.41717848168 total reward, 67 steps, 459653 epochs 
episode 46596: 39496.482296348084 total reward, 57 steps, 459710 epochs 
episode 46597: 26057.422884728483 total reward, 87 steps, 459797 epochs 
episode 46598: -9223.90365839731 total reward, 32 steps, 459829 epochs 
episode 46599: -9919.236414971369 total reward, 47 steps, 459876 epochs 
episode 46600: 38105.07317436607 total reward, 51 steps, 459927 epochs 
episode 46601: 2961.2913867282477 total reward, 88 steps, 460015 epochs 
episode 46602: -10821.431989966026 total reward, 30 steps, 460045 epochs 
episode 46603: 39997.19339762702 total reward, 47 steps, 460092 epochs 
episode 46604: -9025.145569796523 total reward, 28 steps, 460120 epochs 
episode 46605: 31798.54245195911 total reward, 2 steps, 460122 epochs 
episode 46606: 34706.18890495509 total reward, 72 steps, 460194 epochs 
episode 46607: -4556.590408144912 total reward, 71 steps, 460265 epochs 
episode 46608: -28672.046073570145 total reward, 70 steps, 460335 epochs 
episode 46609: 37132.89810147152 total reward, 32 steps, 460367 epochs 
episode 46610: -20970.32493143723 total reward, 78 steps, 460445 epochs 
episode 46611: -10452.098895320116 total reward, 29 steps, 460474 epochs 
episode 46612: -11750.551909785132 total reward, 42 steps, 460516 epochs 
episode 46613: -11282.77818202746 total reward, 33 steps, 460549 epochs 
episode 46614: 34456.19130155287 total reward, 15 steps, 460564 epochs 
episode 46615: -6995.514938021603 total reward, 37 steps, 460601 epochs 
episode 46616: -12576.355114376864 total reward, 42 steps, 460643 epochs 
episode 46617: -29524.604961253564 total reward, 74 steps, 460717 epochs 
episode 46618: 34215.43112930683 total reward, 18 steps, 460735 epochs 
episode 46619: -26312.81646636454 total reward, 67 steps, 460802 epochs 
episode 46620: 33071.18216254944 total reward, 37 steps, 460839 epochs 
episode 46621: -26858.995382176785 total reward, 98 steps, 460937 epochs 
episode 46622: 35326.12451067821 total reward, 16 steps, 460953 epochs 
episode 46623: 32203.09635295872 total reward, 2 steps, 460955 epochs 
episode 46624: -10853.213770704335 total reward, 43 steps, 460998 epochs 
episode 46625: 42776.72566715251 total reward, 26 steps, 461024 epochs 
episode 46626: 38987.74070858799 total reward, 42 steps, 461066 epochs 
episode 46627: -9391.656202757484 total reward, 44 steps, 461110 epochs 
episode 46628: -10093.079163470746 total reward, 60 steps, 461170 epochs 
episode 46629: 34473.24502452145 total reward, 16 steps, 461186 epochs 
episode 46630: -9850.106480420098 total reward, 32 steps, 461218 epochs 
episode 46631: -11696.227242201281 total reward, 39 steps, 461257 epochs 
episode 46632: 36495.82008207081 total reward, 14 steps, 461271 epochs 
episode 46633: -7687.908912481153 total reward, 19 steps, 461290 epochs 
episode 46634: 36917.87886695065 total reward, 23 steps, 461313 epochs 
episode 46635: -11382.752768540207 total reward, 38 steps, 461351 epochs 
episode 46636: 38707.69517879973 total reward, 32 steps, 461383 epochs 
episode 46637: -7624.557238712687 total reward, 28 steps, 461411 epochs 
episode 46638: -10686.369338409964 total reward, 37 steps, 461448 epochs 
episode 46639: -22192.594058536833 total reward, 67 steps, 461515 epochs 
episode 46640: -9407.55489091216 total reward, 36 steps, 461551 epochs 
episode 46641: -10926.860391467097 total reward, 27 steps, 461578 epochs 
episode 46642: -13088.529718797427 total reward, 71 steps, 461649 epochs 
episode 46643: 38327.95757876309 total reward, 46 steps, 461695 epochs 
episode 46644: -11709.693542849975 total reward, 37 steps, 461732 epochs 
episode 46645: 52602.44032885016 total reward, 54 steps, 461786 epochs 
episode 46646: 36249.269814046944 total reward, 33 steps, 461819 epochs 
episode 46647: -10135.337803725222 total reward, 38 steps, 461857 epochs 
episode 46648: 36266.31604699955 total reward, 48 steps, 461905 epochs 
episode 46649: -7824.57608016027 total reward, 20 steps, 461925 epochs 
episode 46650: -8996.230474857251 total reward, 40 steps, 461965 epochs 
episode 46651: 36610.67788559515 total reward, 38 steps, 462003 epochs 
episode 46652: -12338.424852925666 total reward, 69 steps, 462072 epochs 
episode 46653: 37818.14809855321 total reward, 33 steps, 462105 epochs 
episode 46654: -8139.0839923382955 total reward, 68 steps, 462173 epochs 
episode 46655: -28744.868485194143 total reward, 83 steps, 462256 epochs 
episode 46656: -4350.701912767858 total reward, 73 steps, 462329 epochs 
episode 46657: 37109.81266078474 total reward, 33 steps, 462362 epochs 
episode 46658: -32570.427195483117 total reward, 80 steps, 462442 epochs 
episode 46659: -28881.47991304869 total reward, 74 steps, 462516 epochs 
episode 46660: -9907.409644915453 total reward, 39 steps, 462555 epochs 
episode 46661: -22732.78425443798 total reward, 87 steps, 462642 epochs 
episode 46662: -9387.080906781732 total reward, 37 steps, 462679 epochs 
episode 46663: -35409.51595046447 total reward, 72 steps, 462751 epochs 
episode 46664: -10051.593053008395 total reward, 32 steps, 462783 epochs 
episode 46665: 36425.98962887241 total reward, 22 steps, 462805 epochs 
episode 46666: 43986.51615549595 total reward, 22 steps, 462827 epochs 
episode 46667: -7832.751806941047 total reward, 75 steps, 462902 epochs 
episode 46668: 42469.794741599784 total reward, 62 steps, 462964 epochs 
episode 46669: -9501.59561095215 total reward, 38 steps, 463002 epochs 
episode 46670: -9141.231523298324 total reward, 51 steps, 463053 epochs 
episode 46671: -11008.150157881279 total reward, 96 steps, 463149 epochs 
episode 46672: 37525.877721760815 total reward, 63 steps, 463212 epochs 
episode 46673: 33531.831253073426 total reward, 14 steps, 463226 epochs 
episode 46674: -35480.469418540546 total reward, 72 steps, 463298 epochs 
episode 46675: -9579.191071318537 total reward, 27 steps, 463325 epochs 
episode 46676: 34824.03772368548 total reward, 22 steps, 463347 epochs 
episode 46677: -10460.176991027518 total reward, 36 steps, 463383 epochs 
episode 46678: 42484.04178380546 total reward, 55 steps, 463438 epochs 
episode 46679: 40991.921909816425 total reward, 16 steps, 463454 epochs 
episode 46680: -24300.629475310718 total reward, 82 steps, 463536 epochs 
episode 46681: -38093.750346603774 total reward, 90 steps, 463626 epochs 
episode 46682: -11476.705069083295 total reward, 36 steps, 463662 epochs 
episode 46683: -21260.371089763437 total reward, 91 steps, 463753 epochs 
episode 46684: -7481.921939790649 total reward, 94 steps, 463847 epochs 
episode 46685: -5082.465384767631 total reward, 75 steps, 463922 epochs 
episode 46686: 33267.53802254849 total reward, 26 steps, 463948 epochs 
episode 46687: -25061.777756929707 total reward, 75 steps, 464023 epochs 
episode 46688: -10550.913239149173 total reward, 50 steps, 464073 epochs 
episode 46689: -27487.468392849056 total reward, 74 steps, 464147 epochs 
episode 46690: -21888.549244053174 total reward, 75 steps, 464222 epochs 
episode 46691: -6865.906732732489 total reward, 68 steps, 464290 epochs 
episode 46692: 37323.88035486583 total reward, 27 steps, 464317 epochs 
episode 46693: -9668.842602118648 total reward, 30 steps, 464347 epochs 
episode 46694: 35604.03364830918 total reward, 28 steps, 464375 epochs 
episode 46695: -11766.595272573859 total reward, 49 steps, 464424 epochs 
episode 46696: -26101.863362340468 total reward, 92 steps, 464516 epochs 
episode 46697: 36005.73490941281 total reward, 26 steps, 464542 epochs 
episode 46698: -10735.245868583515 total reward, 34 steps, 464576 epochs 
episode 46699: -25110.805309897285 total reward, 95 steps, 464671 epochs 
episode 46700: -8428.257224281819 total reward, 51 steps, 464722 epochs 
episode 46701: -24300.959595083114 total reward, 73 steps, 464795 epochs 
episode 46702: -11376.419503225388 total reward, 76 steps, 464871 epochs 
episode 46703: -10845.908299012506 total reward, 42 steps, 464913 epochs 
episode 46704: -7960.87235068229 total reward, 43 steps, 464956 epochs 
episode 46705: -17584.255159456032 total reward, 71 steps, 465027 epochs 
episode 46706: 34876.93125227051 total reward, 32 steps, 465059 epochs 
episode 46707: 2293.403446976092 total reward, 93 steps, 465152 epochs 
episode 46708: -8943.669107191876 total reward, 61 steps, 465213 epochs 
episode 46709: -18987.819730784904 total reward, 84 steps, 465297 epochs 
episode 46710: -24253.52551923554 total reward, 87 steps, 465384 epochs 
episode 46711: -15630.047292765896 total reward, 74 steps, 465458 epochs 
episode 46712: -20489.290629063635 total reward, 86 steps, 465544 epochs 
episode 46713: -13083.98810345149 total reward, 90 steps, 465634 epochs 
episode 46714: -10469.536514442832 total reward, 45 steps, 465679 epochs 
episode 46715: -11054.734526671444 total reward, 40 steps, 465719 epochs 
episode 46716: -9950.988735648738 total reward, 26 steps, 465745 epochs 
episode 46717: -7277.528498276981 total reward, 49 steps, 465794 epochs 
episode 46718: -15346.05502204273 total reward, 88 steps, 465882 epochs 
episode 46719: 36543.77384757253 total reward, 27 steps, 465909 epochs 
episode 46720: -19143.747208546232 total reward, 68 steps, 465977 epochs 
episode 46721: -20215.79439611362 total reward, 88 steps, 466065 epochs 
episode 46722: -3062.4422365075516 total reward, 82 steps, 466147 epochs 
episode 46723: 72.79159250498333 total reward, 44 steps, 466191 epochs 
episode 46724: -2461.0812381307624 total reward, 77 steps, 466268 epochs 
episode 46725: -19433.217019478958 total reward, 71 steps, 466339 epochs 
episode 46726: -9170.900057429222 total reward, 32 steps, 466371 epochs 
episode 46727: -19337.86161073295 total reward, 85 steps, 466456 epochs 
episode 46728: -10211.707756842141 total reward, 57 steps, 466513 epochs 
episode 46729: 6914.5328332290355 total reward, 71 steps, 466584 epochs 
episode 46730: -18315.83094627454 total reward, 77 steps, 466661 epochs 
episode 46731: -3754.4440743913547 total reward, 85 steps, 466746 epochs 
episode 46732: 32745.919915235707 total reward, 11 steps, 466757 epochs 
episode 46733: -32384.80200048851 total reward, 74 steps, 466831 epochs 
episode 46734: -11992.243414909026 total reward, 74 steps, 466905 epochs 
episode 46735: -10127.273865804273 total reward, 35 steps, 466940 epochs 
episode 46736: -24269.1907280992 total reward, 71 steps, 467011 epochs 
episode 46737: -10523.23136338139 total reward, 35 steps, 467046 epochs 
episode 46738: -14539.676214834846 total reward, 68 steps, 467114 epochs 
episode 46739: -20104.1529961065 total reward, 74 steps, 467188 epochs 
episode 46740: -22397.532543600242 total reward, 78 steps, 467266 epochs 
episode 46741: -30096.96633242047 total reward, 79 steps, 467345 epochs 
episode 46742: 12508.909581175514 total reward, 84 steps, 467429 epochs 
episode 46743: 32962.934422161336 total reward, 10 steps, 467439 epochs 
episode 46744: -4716.672336978272 total reward, 59 steps, 467498 epochs 
